ID,Year_Birth,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
5788,1972,Together,46053.0,1,0,56,10,92,19,7,3,3,2,4,5
6652,1965,Married,77343.0,0,0,227,151,573,98,54,1,3,4,9,1
6246,1953,Single,73892.0,0,0,703,102,601,0,58,1,3,11,8,1
5975,1967,Single,40304.0,1,0,37,0,17,0,0,1,2,0,3,7
6875,1965,Together,32727.0,0,0,167,13,180,86,13,2,7,3,5,8
4399,1969,Together,68695.0,0,0,458,81,356,106,50,1,4,4,7,2
4042,1971,Divorced,43300.0,0,1,91,3,52,2,1,3,4,0,4,8
2157,1972,Together,26290.0,1,1,15,8,16,11,5,4,2,0,4,6
10133,1970,Single,93790.0,0,0,1302,68,731,89,114,0,6,7,12,2
2525,1974,Married,38410.0,0,0,153,64,123,116,64,2,5,2,9,6
8233,1950,Widow,64866.0,0,1,508,5,21,7,5,4,7,3,7,5
9483,1959,Together,57957.0,0,1,290,59,177,77,5,7,4,6,8,3
2945,1955,Together,46015.0,1,1,38,0,2,0,0,1,1,0,3,7
10403,1978,Together,16531.0,1,0,2,13,6,7,5,3,3,0,3,7
5074,1986,Married,28072.0,1,0,30,0,10,2,0,1,1,0,3,7
10524,1963,Divorced,49476.0,0,1,386,23,95,54,41,4,2,11,5,2
4690,1953,Married,50725.0,0,1,443,10,75,0,10,4,8,1,8,8
7521,1952,Together,83844.0,0,0,901,31,345,75,31,1,4,4,11,1
7196,1950,Married,41145.0,1,1,9,0,3,0,0,1,0,0,3,3
4406,1970,Together,67419.0,0,1,846,84,352,91,56,4,9,4,8,5
9672,1970,Married,23162.0,1,1,8,3,9,19,4,3,1,1,3,6
4864,1977,Married,34380.0,1,0,72,7,58,13,1,4,4,1,3,8
4706,1966,Single,34704.0,0,1,29,0,5,0,1,1,1,0,3,5
4070,1969,Married,94871.0,0,2,169,24,553,188,0,1,8,5,4,7
25,1958,Married,65148.0,0,1,460,35,422,33,12,2,6,6,7,4
3697,1954,Together,39898.0,0,1,69,8,26,12,7,2,3,0,4,7
217,1956,Single,64857.0,0,0,556,14,717,210,0,1,7,5,10,4
4220,1970,Married,59892.0,0,1,73,0,13,0,1,1,2,1,3,3
5286,1987,Single,41020.0,0,0,112,1,54,7,7,1,3,2,4,3
9559,1961,Married,57072.0,0,1,944,0,60,0,0,2,7,5,13,5
2849,1979,Single,60474.0,0,1,265,199,303,234,9,7,10,2,12,7
7787,1960,Together,62807.0,0,1,526,28,135,10,21,3,5,3,12,5
3102,1981,Together,19414.0,1,0,2,3,12,3,5,1,1,0,3,8
5868,1980,Married,19107.0,1,0,2,4,9,10,5,2,1,0,3,7
8370,1976,Together,75484.0,0,1,378,97,259,197,194,2,7,3,6,4
9988,1976,Single,70379.0,0,1,553,25,142,65,67,3,6,3,13,4
2939,1970,Together,79419.0,0,0,751,127,687,20,15,1,4,6,4,2
5529,1946,Together,64014.0,2,1,406,0,30,0,0,7,8,2,5,7
9743,1955,Married,76998.0,0,1,1449,89,161,69,35,2,11,8,8,6
5763,1972,Together,49854.0,1,0,123,17,171,39,0,5,6,2,5,6
3478,1971,Married,60585.0,1,1,267,42,309,55,42,10,7,4,9,5
7494,1950,Divorced,42873.0,1,1,209,0,40,3,2,4,6,1,4,8
1763,1988,Together,87679.0,0,0,1259,172,815,97,148,1,7,11,10,4
7250,1978,Together,57867.0,1,0,344,35,178,15,23,7,7,2,9,6
2005,1990,Married,35765.0,1,0,22,3,30,0,5,2,2,0,4,6
10770,1959,Married,65492.0,0,0,247,161,295,210,85,2,4,7,13,2
6885,1977,Divorced,32952.0,1,0,38,0,12,3,1,1,2,0,3,7
2072,1969,Together,53374.0,0,1,896,10,101,13,10,6,4,2,9,9
9463,1959,Together,71706.0,0,1,931,56,253,91,98,4,9,5,7,5
6318,1988,Married,68487.0,0,0,758,12,385,33,89,1,9,7,13,4
4093,1975,Together,53253.0,1,1,216,9,57,20,9,7,4,3,5,5
5751,1973,Divorced,31163.0,1,0,2,3,10,11,2,1,1,0,3,6
3340,1977,Married,42014.0,1,0,244,15,108,4,15,6,7,1,6,8
3594,1973,Married,54108.0,1,1,539,6,91,8,6,13,8,2,9,8
3584,1955,Single,49667.0,0,0,1181,26,120,17,13,2,5,10,5,8
3643,1974,Married,63206.0,0,0,750,8,125,11,8,1,4,3,6,2
851,1972,Married,57136.0,1,1,306,5,109,21,109,9,5,2,10,6
7706,1975,Together,46772.0,0,1,350,104,189,197,151,6,11,8,5,8
3967,1971,Married,78931.0,0,0,331,197,170,58,152,1,2,8,13,1
10128,1958,Together,53977.0,0,1,620,16,165,0,24,5,5,5,12,5
486,1988,Married,84219.0,0,0,434,137,400,45,137,1,3,4,10,1
9,1975,Single,46098.0,1,1,57,0,27,0,0,4,3,2,2,8
9451,1965,Married,73538.0,0,1,811,76,428,99,137,3,10,4,9,7
9264,1986,Married,79529.0,0,0,423,42,706,73,197,1,4,8,9,2
3865,1977,Together,20981.0,0,0,2,12,10,6,13,1,3,1,2,8
2853,1980,Single,51766.0,1,0,60,51,87,6,20,2,4,2,4,5
1490,1962,Married,55759.0,0,1,675,0,85,10,7,5,10,3,8,8
6310,1978,Married,33039.0,1,0,30,8,12,8,8,1,2,0,4,5
10380,1972,Married,37787.0,1,0,40,1,40,4,3,1,3,0,3,8
3887,1970,Single,27242.0,1,0,3,17,26,20,1,2,2,0,3,9
4278,1983,Single,87188.0,0,0,910,111,724,49,74,1,10,2,6,3
8643,1971,Together,69930.0,0,0,252,98,827,219,70,1,4,5,12,3
1998,1976,Single,37697.0,1,0,34,6,21,11,4,1,2,1,3,6
10795,1973,Married,37401.0,1,0,19,3,19,3,1,2,2,0,3,7
11110,1973,Single,3502.0,1,0,2,1,1,0,0,0,0,0,0,14
2408,1976,Married,58597.0,1,1,490,0,184,10,28,12,7,4,9,7
202,1948,Widow,82032.0,0,0,332,194,377,149,125,0,4,6,7,1
7998,1958,Together,28087.0,1,1,53,8,17,13,0,3,2,2,2,7
830,1987,Single,74004.0,0,0,784,48,560,42,176,1,4,6,4,3
3536,1960,Together,19740.0,0,1,7,11,3,10,4,2,1,1,3,5
6050,1975,Married,57036.0,0,1,1171,43,219,19,14,4,6,3,13,9
125,1958,Together,53083.0,1,1,215,7,33,3,0,6,5,1,5,7
3463,1975,Married,69283.0,0,1,674,62,134,0,26,4,7,3,13,5
2804,1975,Single,46098.0,1,1,57,0,27,0,0,4,3,2,2,8
3745,1988,Married,23331.0,1,0,5,36,7,0,10,2,3,0,3,8
9771,1988,Single,23331.0,1,0,104,20,101,24,15,6,5,1,5,9
451,1989,Single,9255.0,1,0,9,0,7,2,0,1,1,1,2,8
10530,1959,Widow,67786.0,0,0,431,82,441,80,20,1,3,6,6,1
1079,1971,Married,71969.0,0,1,1000,0,76,0,0,3,3,4,9,8
8920,1967,Single,59235.0,1,0,448,40,469,80,0,3,11,2,12,7
6678,1989,Together,31928.0,1,0,33,4,24,4,2,2,3,0,4,7
3852,1961,Together,74881.0,1,1,505,72,270,36,27,4,9,2,12,5
528,1978,Married,65819.0,0,0,267,38,701,149,165,1,5,4,10,3
73,1953,Single,51411.0,1,2,14,0,3,0,0,1,0,0,3,5
5589,1964,Divorced,51983.0,0,1,631,0,115,10,7,3,9,2,10,7
10212,1986,Together,42386.0,1,0,65,4,16,0,4,1,3,0,3,8
6365,1987,Married,30390.0,0,0,10,12,12,25,1,1,2,0,3,6
5636,1963,Single,30983.0,0,0,51,4,50,12,1,1,4,0,3,8
591,1957,Widow,66033.0,0,1,293,35,179,46,59,2,8,3,7,7
2217,1975,Married,37284.0,1,1,11,1,2,2,1,1,0,0,3,6
2544,1951,Divorced,57530.0,0,1,50,1,27,6,7,1,1,1,4,1
7725,1965,Married,76800.0,0,0,173,26,255,35,71,1,4,4,7,1
8091,1956,Married,63943.0,0,1,423,184,368,13,97,1,6,4,6,5
7321,1962,Together,76081.0,0,0,292,30,415,63,33,1,4,5,4,2
5462,1974,Married,67445.0,0,1,757,80,217,29,80,5,9,6,12,6
7791,1967,Married,37054.0,1,1,12,1,6,0,1,2,1,0,3,7
955,1962,Together,47175.0,1,1,167,2,44,6,2,7,4,2,4,8
4037,1976,Divorced,31859.0,1,0,3,1,3,8,0,1,1,0,2,7
6642,1961,Divorced,27215.0,2,1,30,5,22,8,9,4,2,1,4,6
2793,1976,Divorced,70179.0,0,1,532,88,168,69,44,3,7,3,13,5
5424,1983,Married,39922.0,1,0,29,12,59,19,1,2,3,0,4,8
879,1976,Married,49681.0,0,2,411,0,26,0,0,6,7,1,7,7
9530,1988,Married,24645.0,1,0,5,3,4,4,1,1,1,0,2,8
4828,1954,Divorced,79865.0,0,1,71,99,278,185,121,1,5,10,5,1
10699,1985,Married,44322.0,1,0,46,0,40,3,0,2,3,0,3,8
1497,1952,Single,47958.0,0,1,268,11,88,15,3,2,6,3,5,5
7476,1964,Single,63972.0,0,1,928,63,254,0,12,4,5,4,10,4
4390,1954,Together,75315.0,0,1,459,15,171,142,23,2,5,4,12,2
10478,1950,Married,55517.0,1,1,483,0,108,0,6,5,11,1,6,9
1081,1957,Married,75283.0,1,2,733,9,180,12,19,11,6,3,5,4
4261,1946,Single,82800.0,0,0,1006,22,115,59,68,1,7,6,12,3
9916,1954,Married,38998.0,1,1,34,1,14,0,0,3,2,0,3,8
5350,1991,Single,90638.0,0,0,1156,120,915,94,144,1,3,4,10,1
8135,1986,Married,27161.0,1,0,7,4,23,7,0,1,1,0,3,7
8685,1977,Married,42014.0,1,0,244,15,108,4,15,6,7,1,6,8
4967,1960,Together,38201.0,0,1,233,0,23,0,0,4,5,1,5,8
2130,1982,Together,45203.0,2,0,35,3,67,10,8,1,3,1,3,6
9298,1947,Together,81574.0,0,0,1252,0,465,46,35,1,4,5,8,1
8175,1992,Married,34935.0,0,0,34,4,66,3,10,1,2,1,4,7
6257,1976,Single,60482.0,0,1,255,43,134,37,14,1,7,2,7,7
3790,1956,Together,34633.0,2,1,8,1,5,0,0,1,1,0,2,6
9952,1947,Together,78093.0,0,0,368,32,639,13,43,1,4,7,5,1
3503,1950,Divorced,82460.0,0,0,255,47,573,52,32,1,5,3,6,1
5223,1966,Together,45903.0,0,1,33,8,10,2,10,2,2,1,3,4
4608,1987,Divorced,81361.0,0,0,163,23,424,27,65,1,3,10,13,1
1626,1973,Divorced,35860.0,1,1,15,0,8,4,2,2,1,1,2,5
4764,1952,Together,40442.0,1,1,45,12,52,25,22,4,3,1,4,7
2471,1965,Married,61482.0,0,0,48,58,68,16,66,1,3,2,6,2
5892,1980,Married,34968.0,1,0,158,6,45,8,2,7,3,2,5,7
2612,1987,Married,75794.0,0,0,754,160,625,63,32,1,7,5,12,3
4971,1962,Together,31497.0,0,1,108,1,28,13,1,2,3,1,4,8
5185,1955,Married,74268.0,0,0,199,66,315,97,174,1,4,3,5,2
10069,1988,Together,13724.0,1,0,2,7,5,2,15,1,2,0,2,9
2262,1965,Together,45143.0,0,1,202,5,74,11,5,3,6,1,5,7
1131,1967,Single,52569.0,0,1,85,0,3,0,0,1,2,0,4,3
1041,1973,Single,48432.0,0,1,322,3,50,4,3,5,7,1,6,8
24,1960,Together,17144.0,1,1,18,2,19,0,2,5,3,0,4,7
3409,1984,Single,36108.0,1,0,141,8,129,3,11,3,7,1,4,9
7022,1971,Married,76445.0,1,0,739,107,309,140,80,1,2,5,13,6
7943,1975,Married,36663.0,1,0,18,0,6,3,3,1,1,1,3,2
5272,1965,Married,53843.0,0,1,378,0,88,19,4,4,8,5,3,7
5453,1956,Married,90226.0,0,0,1083,108,649,253,151,1,4,7,12,2
2565,1955,Divorced,70638.0,0,0,1016,12,215,16,12,1,4,5,10,3
800,1960,Together,44512.0,1,1,23,1,6,0,0,2,1,0,3,4
11092,1961,Married,27116.0,1,1,12,1,21,2,2,2,2,0,3,7
5062,1963,Married,54072.0,1,1,35,0,4,0,0,1,2,0,2,8
8969,1977,Married,71855.0,0,1,548,31,422,0,112,4,5,5,11,3
4656,1990,Single,51250.0,1,0,342,32,230,34,32,5,10,5,4,9
4480,1973,Married,60432.0,0,1,365,3,15,4,3,5,7,2,5,6
9971,1964,Married,65526.0,0,1,397,19,69,12,0,1,4,4,8,2
6729,1988,Single,68655.0,0,0,456,19,832,75,118,1,4,5,11,3
1773,1978,Married,12393.0,0,0,5,6,15,11,7,1,2,0,3,9
9242,1990,Single,64509.0,0,0,836,185,575,24,25,1,6,3,9,4
1764,1975,Single,33955.0,1,0,100,2,128,23,7,4,5,1,5,8
6215,1977,Married,31353.0,1,1,10,0,10,3,1,2,1,1,2,8
10099,1984,Married,55434.0,1,0,238,115,215,169,69,3,5,3,13,4
5423,1983,Together,28359.0,1,0,6,0,5,2,1,1,1,0,2,7
940,1987,Single,57100.0,1,0,158,11,99,15,11,2,3,2,7,3
3011,1965,Married,69139.0,0,1,86,12,75,33,15,1,4,1,5,4
3298,1956,Married,52973.0,0,1,856,0,76,12,9,7,9,6,9,8
8286,1965,Together,51717.0,0,1,98,1,17,0,1,1,3,0,4,7
9668,1971,Married,18793.0,1,0,4,16,20,0,17,3,2,0,4,8
5120,1982,Together,66664.0,0,0,398,96,447,220,96,1,5,7,6,3
6097,1959,Single,50664.0,1,1,313,8,104,6,4,9,8,1,6,9
7019,1963,Together,54414.0,1,1,109,18,16,24,26,4,3,1,5,4
7408,1952,Married,54549.0,0,1,216,2,6,0,0,2,5,1,4,7
8041,1971,Widow,47111.0,0,1,595,71,153,120,112,6,3,2,10,9
252,1963,Divorced,41003.0,0,0,123,133,142,71,44,1,6,2,8,6
9986,1982,Together,19444.0,1,0,16,0,23,3,2,3,4,1,2,7
3276,1976,Together,36301.0,1,0,11,12,35,3,5,1,3,0,3,7
3859,1947,Together,73059.0,0,1,410,112,420,0,82,1,9,3,13,4
3570,1969,Together,42731.0,1,0,159,2,51,6,2,3,4,1,5,5
3783,1959,Married,52854.0,1,1,105,0,10,0,1,2,2,1,4,5
10207,1978,Together,22775.0,1,0,5,1,8,0,0,1,1,0,2,8
10906,1948,Together,46681.0,0,2,269,15,69,15,19,2,4,6,4,5
3427,1955,Married,59821.0,0,1,629,0,70,0,0,6,11,2,7,8
5209,1954,Divorced,50002.0,0,1,443,5,71,21,16,2,8,2,7,7
10711,1945,Married,69755.0,0,0,217,77,373,111,23,1,3,6,12,1
10785,1969,Married,44078.0,1,1,24,1,10,2,0,2,2,0,3,5
2814,1976,Together,30560.0,1,0,9,1,5,4,5,1,1,0,3,7
6866,1969,Together,35924.0,1,1,8,0,14,2,3,1,1,0,3,5
1665,1964,Divorced,64140.0,0,2,1459,0,61,0,15,5,2,5,6,5
6575,1981,Together,56386.0,1,1,230,48,214,13,32,8,9,1,7,9
3829,1979,Together,24594.0,1,0,1,3,6,10,0,1,1,0,3,5
3091,1981,Together,75774.0,1,0,340,21,134,258,14,1,7,5,8,4
10141,1960,Divorced,39228.0,0,0,7,1,6,0,3,1,0,0,3,4
5177,1974,Married,58494.0,0,1,298,7,68,4,0,2,6,2,6,6
7005,1981,Single,58684.0,0,0,479,35,179,28,7,1,5,3,12,2
6409,1967,Divorced,57136.0,0,0,267,140,599,34,12,1,7,5,7,6
7485,1950,Widow,56551.0,1,1,67,4,32,17,2,3,2,1,4,4
8079,1982,Married,22448.0,1,0,3,1,8,23,2,3,2,1,3,3
8395,1961,Single,82014.0,0,0,980,37,265,35,163,1,3,6,12,6
10352,1963,Widow,34213.0,1,1,50,4,28,6,3,3,3,1,2,9
4931,1977,Together,157146.0,0,0,1,0,1725,2,1,0,0,28,0,1
13,1947,Widow,25358.0,0,1,19,0,5,0,0,2,1,0,3,6
1834,1978,Single,35544.0,1,0,30,5,23,4,1,1,2,0,3,7
2285,1954,Together,36634.0,0,1,213,9,76,4,3,3,5,2,5,7
2295,1954,Married,62670.0,0,1,539,30,92,80,46,1,5,3,13,3
1378,1972,Together,50334.0,0,1,284,16,160,84,16,6,7,4,6,6
2781,1981,Single,72066.0,0,0,1003,34,536,134,51,1,4,6,6,2
1165,1958,Single,50729.0,1,1,239,13,143,45,4,9,6,2,7,6
1404,1968,Together,34916.0,2,0,51,23,82,33,0,4,5,1,3,9
6457,1976,Divorced,64892.0,0,1,527,24,230,32,24,2,6,4,12,4
2639,1966,Single,43602.0,1,1,19,5,12,10,3,3,3,1,2,6
8299,1989,Single,33996.0,0,0,40,2,15,8,0,1,1,1,3,4
6437,1985,Single,41473.0,1,0,21,8,20,15,3,1,2,0,3,7
6912,1967,Married,63246.0,0,2,593,30,91,29,22,1,6,3,12,4
7327,1959,Married,36732.0,1,1,21,5,3,10,1,3,1,1,4,2
5299,1970,Married,69084.0,1,0,1181,107,199,39,30,2,7,3,13,8
4127,1967,Married,77766.0,0,1,1004,59,265,115,59,2,11,10,11,6
8143,1985,Single,37929.0,0,0,202,2,46,3,2,2,4,2,5,7
1964,1951,Together,86610.0,0,0,446,107,768,33,196,1,5,6,6,2
3690,1986,Married,80141.0,0,0,1184,102,673,52,40,1,7,4,10,6
3433,1955,Married,72635.0,0,0,390,22,323,104,35,1,6,8,6,3
3389,1970,Married,69016.0,0,1,726,53,363,123,107,4,8,9,13,5
4712,1991,Together,20193.0,0,0,8,8,22,24,11,1,1,1,4,4
1170,1975,Married,27573.0,1,0,50,15,110,39,15,4,5,1,4,8
6347,1979,Single,15862.0,1,0,1,1,4,11,9,1,1,0,3,8
4065,1976,Married,49544.0,1,0,308,0,73,0,0,2,5,1,8,7
8230,1980,Married,33228.0,1,0,22,2,31,7,4,1,2,0,3,7
1215,1978,Together,70440.0,0,0,690,117,499,76,102,1,5,10,7,3
5939,1971,Together,38232.0,1,1,43,5,28,7,6,4,3,1,3,5
2156,1955,Married,22554.0,1,1,27,0,10,0,0,4,2,0,4,5
7788,1983,Married,23536.0,1,0,6,0,3,0,0,1,0,0,3,3
10323,1952,Married,49413.0,0,1,205,7,41,3,2,2,4,2,5,5
7947,1969,Married,42231.0,1,1,24,0,8,0,1,1,1,0,3,5
1891,1980,Divorced,78789.0,0,0,667,50,850,21,83,1,4,6,5,2
2570,1968,Together,56534.0,0,1,691,7,61,10,0,4,10,4,7,8
9256,1971,Single,58350.0,0,1,493,26,206,116,80,4,8,3,12,6
295,1989,Single,81217.0,0,0,493,70,324,146,40,1,3,7,11,1
7397,1951,Single,49090.0,0,1,494,5,82,7,0,3,7,2,9,7
6349,1987,Divorced,61787.0,0,0,621,73,414,78,48,1,8,4,6,5
10790,1985,Married,18169.0,1,0,9,0,5,0,0,1,1,0,2,8
10398,1981,Single,24336.0,1,0,1,6,2,8,2,1,1,0,2,7
2431,1990,Married,18222.0,0,0,12,4,19,12,6,1,2,0,3,8
550,1952,Divorced,62335.0,0,1,243,131,217,85,6,2,3,3,13,2
1890,1971,Together,42033.0,1,1,11,1,4,2,0,1,1,0,2,7
10742,1983,Married,86580.0,0,0,532,21,127,26,20,0,4,2,5,1
10356,1957,Divorced,41437.0,1,1,29,0,2,0,0,1,1,0,3,7
4676,1951,Widow,73705.0,0,2,612,91,520,258,107,2,9,6,8,5
8852,1976,Married,61064.0,0,1,387,126,342,0,45,5,8,4,11,6
3565,1955,Married,38452.0,1,1,56,0,14,0,0,3,3,0,3,7
5294,1989,Single,18358.0,1,0,6,8,19,16,4,3,3,0,4,7
1958,1973,Together,55012.0,0,1,582,0,65,0,0,6,8,2,9,5
7349,1973,Together,9722.0,1,0,6,17,16,6,16,4,3,1,3,8
8799,1984,Married,38175.0,1,0,70,6,69,2,3,3,3,1,4,7
1351,1956,Together,58656.0,0,1,962,12,194,16,24,4,7,8,13,6
1045,1965,Together,52117.0,0,1,112,10,107,30,0,2,5,2,4,7
7732,1978,Married,64813.0,1,0,293,0,124,179,97,1,7,2,10,5
8070,1973,Married,54222.0,0,1,199,12,31,3,12,1,3,3,5,3
477,1986,Married,83512.0,0,0,1060,61,835,80,20,1,4,7,10,1
7832,1959,Married,77520.0,0,1,940,44,396,0,88,1,8,7,7,4
2202,1978,Together,41154.0,0,1,44,2,11,2,3,1,1,0,4,5
7396,1966,Married,80398.0,0,0,342,51,936,207,35,1,5,8,12,3
4055,1992,Single,18746.0,1,0,2,10,11,12,9,2,3,0,3,6
10340,1984,Together,35196.0,1,0,75,12,141,43,39,6,6,1,5,8
10091,1956,Single,60230.0,0,1,520,20,367,39,81,2,6,3,6,5
7629,1977,Married,22108.0,1,1,5,3,9,6,2,2,2,0,3,7
10640,1974,Together,44392.0,1,1,87,5,71,7,12,5,4,1,4,7
3498,1976,Married,55424.0,0,1,462,61,184,10,53,4,7,5,9,6
6742,1979,Married,17688.0,1,0,2,2,1,3,1,1,1,0,2,8
1172,1983,Married,92491.0,0,0,979,44,935,29,25,1,7,5,12,3
569,1991,Single,90273.0,0,0,704,129,853,120,74,1,5,6,7,2
4686,1962,Widow,82571.0,0,0,861,31,558,62,95,0,6,5,13,2
1381,1982,Single,38513.0,1,0,172,3,115,16,0,5,6,1,5,8
2634,1979,Single,16653.0,1,0,5,7,31,15,4,3,2,1,3,6
10905,1955,Together,42586.0,1,1,194,2,56,0,0,5,4,1,6,8
1744,1965,Single,23529.0,0,1,9,7,13,3,2,1,1,1,2,6
1000,1961,Together,74881.0,1,1,505,72,270,36,27,4,9,2,12,5
3828,1951,Married,71107.0,0,1,533,10,217,198,174,2,7,6,13,4
8605,1964,Together,46910.0,1,1,48,0,14,0,0,2,2,0,3,6
10304,1959,Married,18690.0,0,0,6,1,7,23,4,1,1,1,2,8
4351,1955,Divorced,37244.0,1,1,18,2,10,0,0,1,1,1,2,7
10129,1966,Together,82427.0,0,0,482,147,509,104,107,1,3,5,12,1
2499,1958,Single,75342.0,0,1,204,97,97,21,118,1,5,2,10,4
10092,1954,Divorced,70044.0,0,1,1073,0,250,153,14,4,7,10,5,5
7500,1967,Single,79146.0,1,1,245,16,223,21,43,2,8,1,8,6
5796,1963,Married,77437.0,0,0,560,21,442,29,44,1,4,5,13,1
10556,1959,Married,54984.0,0,1,173,13,131,32,3,4,6,1,6,7
1064,1971,Married,42403.0,1,0,22,1,11,0,5,1,1,0,3,8
48,1964,Together,55761.0,0,1,136,1,12,0,3,2,4,1,3,6
7610,1983,Together,37292.0,1,0,275,0,86,10,23,5,6,3,5,8
263,1945,Single,45576.0,0,0,56,19,29,2,14,1,3,1,3,8
10814,1947,Together,70321.0,0,0,303,23,751,82,26,1,6,5,13,4
9710,1969,Divorced,58086.0,0,1,708,7,62,0,0,2,11,3,7,8
9292,1952,Married,81795.0,0,0,324,132,693,27,118,1,4,11,7,2
10250,1947,Together,28389.0,0,0,1,5,3,7,4,1,1,0,2,7
7881,1946,Married,66835.0,0,0,620,26,195,34,17,1,6,4,13,2
5847,1969,Divorced,69901.0,0,1,312,21,206,102,92,3,7,3,10,5
737,1949,Married,80360.0,0,0,1493,86,454,112,43,2,4,4,5,2
3571,1961,Together,63342.0,0,1,918,21,118,13,10,3,8,3,5,6
7807,1974,Married,44989.0,0,1,98,0,106,49,10,5,5,1,5,6
3878,1980,Single,31859.0,1,0,3,4,7,15,8,1,1,0,3,7
5092,1949,Widow,51569.0,0,1,380,0,47,6,0,4,7,1,7,8
2154,1971,Widow,30372.0,1,1,15,0,12,7,3,3,2,0,3,7
5394,1979,Single,16014.0,1,1,3,9,4,7,8,4,1,1,4,3
3798,1968,Married,41120.0,1,1,24,2,23,0,8,3,2,1,3,6
3524,1971,Single,39763.0,1,0,80,1,60,4,6,2,5,1,2,9
5247,1955,Married,38725.0,1,1,31,0,6,2,1,2,1,0,4,4
5883,1972,Married,77981.0,1,0,138,120,204,16,126,3,7,4,7,5
2118,1964,Married,62905.0,0,1,166,75,96,119,107,3,7,2,8,4
8812,1979,Divorced,13533.0,1,0,12,3,8,8,0,2,2,0,3,7
6616,1975,Together,59481.0,0,1,178,3,85,71,66,2,3,3,8,2
2797,1977,Married,72117.0,0,1,707,20,171,65,60,1,9,7,9,5
4328,1986,Married,21955.0,1,0,5,1,7,17,14,2,2,1,3,6
9167,1956,Married,67131.0,0,1,465,71,250,93,35,3,9,2,12,6
10560,1980,Single,36802.0,1,0,16,1,2,0,0,1,1,0,3,5
2631,1982,Together,71853.0,0,0,358,108,413,141,97,1,2,8,6,1
8312,1961,Married,28249.0,0,0,1,9,7,2,14,1,2,0,3,6
5534,1975,Married,47808.0,0,1,123,1,26,2,0,2,3,2,3,7
5093,1974,Divorced,25509.0,1,0,40,3,30,10,7,3,3,0,3,9
7592,1946,Married,51012.0,0,0,102,9,63,2,9,1,4,1,4,6
8895,1985,Single,70596.0,0,0,347,44,534,17,0,1,3,5,12,2
8584,1952,Together,85431.0,0,0,376,53,462,168,53,1,2,7,7,0
2694,1967,Married,42664.0,0,1,21,0,3,0,0,1,1,0,3,6
8910,1955,Together,42586.0,1,1,194,2,56,0,0,5,4,1,6,8
7433,1985,Single,29760.0,1,0,64,4,68,7,5,4,3,1,4,8
164,1977,Married,28973.0,0,0,206,0,46,3,2,2,5,1,5,8
10477,1973,Together,39435.0,1,0,71,0,18,0,0,1,3,1,2,7
2681,1984,Married,65370.0,0,0,71,22,112,138,89,1,2,3,13,1
5150,1979,Single,20194.0,1,0,0,4,7,11,10,2,2,0,3,6
5283,1976,Single,42473.0,1,1,93,1,21,0,4,3,2,1,4,5
9645,1968,Married,64590.0,0,0,920,138,168,36,46,1,9,4,10,6
10678,1959,Together,71232.0,0,1,653,17,170,34,26,2,11,2,10,7
7261,1971,Together,34600.0,1,1,199,33,60,8,3,5,5,2,5,8
9648,1967,Single,46904.0,1,1,153,4,56,0,9,4,5,1,4,8
2870,1973,Married,49094.0,0,1,376,0,38,11,8,5,6,3,6,6
8008,1983,Together,36075.0,1,0,46,0,30,12,1,1,2,0,4,6
1513,1979,Together,60839.0,1,1,600,21,128,223,150,13,2,2,12,8
6173,1979,Together,77298.0,0,1,425,115,292,23,35,1,6,6,11,3
1419,1950,Together,34026.0,1,1,18,6,15,12,8,3,2,1,3,5
9150,1963,Single,48918.0,1,1,52,0,9,0,0,2,1,0,4,4
7960,1962,Together,82122.0,0,0,734,22,350,151,25,1,3,9,13,1
1250,1976,Single,37697.0,1,0,34,6,21,11,4,1,2,1,3,6
9905,1952,Together,34074.0,1,1,135,1,41,10,1,5,3,3,3,6
10691,1960,Married,28520.0,1,1,11,0,10,0,2,1,1,1,2,6
7002,1955,Single,62535.0,0,1,163,48,90,0,45,1,3,2,8,3
2952,1977,Single,36273.0,1,0,29,3,30,3,2,2,3,0,3,6
8439,1964,Together,63404.0,0,2,734,26,70,11,44,2,6,3,4,4
762,1981,Together,75774.0,1,0,340,21,134,258,14,1,7,5,8,4
2831,1976,Together,78416.0,0,1,453,38,279,188,38,2,7,7,10,3
6977,1974,Together,75702.0,0,1,1073,0,629,145,37,1,10,5,13,6
6289,1951,Together,59385.0,1,1,135,0,10,0,4,2,3,1,4,5
4168,1966,Single,37070.0,1,1,231,7,137,4,15,9,5,1,8,7
8397,1951,Married,44689.0,1,1,18,0,5,0,0,2,1,1,2,7
9284,1958,Together,53977.0,0,1,620,16,165,0,24,5,5,5,12,5
6237,1966,Single,7144.0,0,2,81,4,33,5,2,0,23,1,1,0
3130,1964,Single,18701.0,1,1,12,4,2,10,6,4,2,0,4,5
1619,1956,Married,90369.0,0,0,292,51,981,224,23,1,4,6,6,1
1990,1974,Single,63159.0,0,0,965,34,586,89,86,1,3,5,8,3
5513,1966,Together,37758.0,1,1,27,2,10,0,0,2,1,0,3,8
269,1963,Single,46757.0,0,1,777,30,163,0,51,6,4,4,7,9
8093,1969,Married,79734.0,0,0,572,8,232,23,62,1,4,3,6,1
